producto|marca|descripcion|rubro|url_producto|mpn|sku|precio_bajo|precio_alto
Algodón Doncella plegado clásico 300 g.|Doncella||Perfumeria|https://www.carrefour.com.ar/algodon-doncella-plegado-clasico-300-g-698871/p|698871|92879|694.24|694.24
Pasta Dental Colgate Total 12 Limpieza Completa Tubo Reciclable 90 g.|Colgate|"&quot;La crema dental Colgate Total 12 Clean Mint es ideal para el aseo bucal y mantener una boca sana, su tecnología superior** reduce bacterias en dientes, lengua, mejillas y encías además de apoyar las defensas naturales de tu boca***.
 Colgate Total 12 Clean Mint con el poder del Zinc es perfecta para tener los dientes limpios, previene el mal aliento y brinda 12 horas de defensa activa contra bacterias*.
 Con la crema de dientes Colgate Total 12 tendrás una salud bucal completa para una sonrisa sana mientras disfrutas de una boca limpia. 
 *Hasta 12 horas de protección contra las bacterias y el mal aliento con el uso continuo por 4 semanas.
 **Vs crema dental regular con flúor sin ingrediente antibacterial.
 ***Combatiendo bacterias y mal aliento por hasta 12 horas con 4 semanas de uso contínuo. 
 &quot;"|Perfumeria|https://www.carrefour.com.ar/pasta-dental-colgate-total-12-limpieza-completa-tubo-reciclable-90-g-699291/p|699291|93826|801.0|801.0
Protectores diarios antibacterial Kotex x 100 uni|Kotex||Perfumeria|https://www.carrefour.com.ar/protectores-diarios-antibacterial-kotex-x-100-uni/p|678848|49044|1475.0|1475.0
Desodorante antitranspirante femenino Nivea black &amp; white invisible fresh spray 150 ml.|Nivea|"El Desodorante antitranspirante femenino NIVEA Black &amp; White Invisible Fresh en aerosol brinda 48 horas de protección con una fragancia refrescante de larga duración. Además, no deja manchas blancas en la ropa negra y reduce las manchas amarillas en la ropa blanca. De esta manera el negro queda negro y, por primera vez, el blanco queda blanco por más tiempo. Es adecuado para todo tipo de pieles.
 
       
- Apto para todo tipo de piel"|Perfumeria|https://www.carrefour.com.ar/desodorante-antitranspirante-femenino-nivea-black-y-white-invisible-fresh-spray-150-ml/p|689524|83145|602.0|602.0
Acondicionador Tresemmé cauterización reparadora 500 cc.|Tresemmé|Nuevo acondicionador TRESEMME Cauterización Reparadora: la solución para cabellos dañados: este poderoso tratamiento recupera la fibra capilar de adentro hacia afuera a través de la cauterización a nivel celular. También previne el surgimiento de las puntas abiertas y proporciona un cabello 20x más fuerte.*Clima, uso de planchita, rizador o secador, tinturas: tu cabello sufre un constante ataque. Ayudá a reparar el cabello áspero y dañado con productos de calidad profesional de TRESemmé como este acondicionador que está destinado para tratar el cabello dañado y debilitado o proteger contra daños futuros. Blindaje de micro fisuras. Tresemmé trae las últimas tendencias de estilo y tecnología ¡Calidad profesional todos los días!PRODUCTOS SIN CRUELDAD NI TESTEOS EN ANIMALES: TRESemmé fue reconocido por PETA, quien considera que en todos nuestros productos para el pelo no son testeados en animales y están libres de crueldad animalUn comentario final sobre la aplicación (porque sí, existe una forma correcta de lavar tu pelo): Aplicar sobre el cabello lavado en el largo y las puntas, masajear para reparar y sellar la fibra capilar. Enjuagar. Para un resultado profesional utiliza la línea completaEl acondicionador perfecto convierte una tarea diaria en una experiencia placentera  – porque nada se siente mejor que el pelo recién lavado y limpio Enjuagar.|Perfumeria|https://www.carrefour.com.ar/acondicionador-tresemme-cauterizacion-reparadora-250-cc-709698/p|709698|109110|996.0|996.0
Antitranspirante Rexona active emotion aerosol 250 cc.|Rexona|Nuevo Rexona 72h. ¡Protección superior para que nada te detenga! La NUEVA FÓRMULA del desodorante antitranspirante Rexona Active Emotion en aerosol  responde directamente al movimiento, manteniéndote seca, fresca y protegida como nunca antes, incluso en aquellos días de mayor estrés. La vida se trata de experimentar, probar, moverse, fallar y superarse. El propósito de Rexona es inspirar la confianza en cada uno para desafiar las limitaciones que nos restringen de movernos más.Es por esto que Rexona busca constantemente innovar en la Categoría desarrollando nuevas propuestas disruptivas para satisfacer las necesidades de todos, independientemente de su nivel de transpiración. Y una vez más Rexona se supera relanzando su línea de Desodorantes antitranspirantes con una nueva formulación que combina un innovador activo antitranspirante con la exclusiva tecnología de fragancia encapsulada. ¿El resultado? 72 horas de protección activada por el movimiento y mucha más confianza para encarar cualquier desafío. Con 16 patentes exclusivas y más de 300 estudios científicos, está comprobado que esta nueva tecnología de Rexona entrega un nivel de protección contra la transpiración y mal olor como ninguna otra propuesta antitranspirante del mercado*. Su tecnología única en partículas antitranspirantes menores y estables forman una barrera protectora más resistente y perdurable en el tiempo, manteniéndote seco, fresco y protegido en cada movimiento. No importa si estás escalando una montaña, corriendo para tomar el colectivo, dando una presentación en el trabajo o yendo a una cita, Rexona te garantiza la mejor protección contra la transpiración y más confianza para encarar cualquier desafío en todo momento del día. Rexona, no te abandona.*vs antitranspirantes comunes en aerosol **x ml vs aerosol 150 ml|Perfumeria|https://www.carrefour.com.ar/antitranspirante-rexona-active-emotion-aerosol-250-cc-700890/p|700890|97400|768.0|768.0
Acondicionador hidra hialuronico Elvive 200 cc.|Elvive||Perfumeria|https://www.carrefour.com.ar/acondicionador-hidra-hialuronico-elvive-200-cc/p|680392|55098|619.0|619.0
Protectores diarios Carrefour sin perfume 40 u.|Carrefour|&lt;img src=&quot;https://contenidos.carrefour.com.ar/carrefourproductos/contenidocrf/Cenefas_toallitas.jpg&quot; alt=&quot;Imagen Samsung&quot; style=&quot;width:100%; display:block; margin: 20px auto 20px&quot;/&gt;|Perfumeria|https://www.carrefour.com.ar/protectores-diarios-carrefour-sin-perfume-40-u/p|635579|24644|334.0|334.0
Hilo dental Oral b essential 2 uni|Oral B||Perfumeria|https://www.carrefour.com.ar/hilo-dental-oral-b-essential-2-uni-710181/p|710181|114169|502.0|502.0
Pasta dental Odol 180 g.|Odol|"&quot;La Nueva pasta dental Odol Doble Protección contiene flúor y calcio para unos dientes fuertes y protegidos. Su fórmula con flúor ayuda a reforzar el esmalte dental y remover la placa, brindando dientes blancos y limpios.
Previene las caries.
Dientes blancos.

Cepíllese adecuadamente los dientes después ® de cada comida, tres veces al día o según la recomendación de su odontólogo. Enjuagar completamente después del cepillado.&quot;"|Perfumeria|https://www.carrefour.com.ar/pasta-dental-odol-180-g-717587/p|717587|131515|454.0|454.0
Shampoo Elvive dream long liss 750 cc.|Elvive||Perfumeria|https://www.carrefour.com.ar/shampoo-elvive-dream-long-liss-750-cc/p|659566|9675|1202.29|1202.29
Shampoo Dove reconstrucción completa 400 cc.|Dove||Perfumeria|https://www.carrefour.com.ar/shampoo-dove-reconstruccion-completa-400-cc-718503/p|718503|139208|659.75|659.75
Acondicionador Plusbelle suavidad botella 1 l.|Plusbelle||Perfumeria|https://www.carrefour.com.ar/acondicionador-plusbelle-suavidad-botella-1-l-698448-698448/p|698448|92201|600.11|600.11
Shampoo hidra hialuronico Elvive 750 cc.|Elvive||Perfumeria|https://www.carrefour.com.ar/shampoo-hidra-hialuronico-elvive-750-cc/p|680395|52866|1585.0|1585.0
Toalla femenina normal nocturna Ladysoft x 8 uni|Ladysoft||Perfumeria|https://www.carrefour.com.ar/toalla-femenina-normal-nocturna-ladysoft-x-8-uni/p|681682|56428|275.34|275.34
Pasta Dental Colgate Total 12 Visible Health Tubo Reciclable 90 g.|Colgate|La pasta dental Colgate Total 12 Salud Visible transforma el color de la crema dental blanca a un tono azul, facilitando un mejor cepillado para una salud bucal completa y efectiva. Su fórmula con el poder del Zinc brinda 12 horas de defensa activa contra bacterias*, combate la caries dental y el sarro dental, previene la formación de placa bacteriana y fortalece el esmalte dental, para una boca sana. Gracias a su tecnología superior**, apoya las defensas naturales de tu boca*** y mantiene tus dientes más sanos con la pasta de dientes Colgate Total 12 Salud Visible. *Hasta 12 horas de protección contra las bacterias y el mal aliento con el uso continuo por 4 semanas. **vs crema dental regular con flúor sin ingrediente antibacterial. ***Combatiendo bacterias y mal aliento por hasta 12 horas con 4 semanas de uso continuo.|Perfumeria|https://www.carrefour.com.ar/pasta-dental-colgate-total-12-visible-health-tubo-reciclable-90-g-701592/p|701592|101019|633.0|633.0
Cepillo Dental Colgate Extra Clean Medio Cerdas Multinivel 3 uni|Colgate|Extra limpieza, extra frescura|Perfumeria|https://www.carrefour.com.ar/cepillo-dental-colgate-extra-clean-medio-cerdas-multinivel-3-uni-481031/p|481031|21317|413.72|413.72
Jabón de tocador Rexona men active 3x 125 g.|Rexona|Los jabones en barra Rexona Active Men recargan tus energías en la ducha o en tu lavado de manos para no parar de moverte. El jabón en barra revitalizante Rexona Active esta dermatológicamante testeado para un máximo cuidado de tu piel. Los jabones Rexona te dejan una piel fresca y suave. Además, te brinda un aroma especial gracias a la fragancia diseñada especialmente para hombres. Viene en dos presentaciones: pastilla Individual de 125 gramos y pastilla Multipack de 3 unidades de 125 gramos. Todas las variedades de jabón Rexona están exclusivamente formuladas para proporcionar una sensación única de frescura durante y después de la ducha, para que puedas sentir tus energías renovadas. Rexona es una marca que te acompaña antes o después de tu día. Los jabones Rexona fueron creados con el objetivo de darte la energía necesaria para moverte a lo largo del día y gracias a la glicerina a mantener tu piel hidratada. Te proponemos una experiencia que revolucionará el momento de la ducha, brindándote la frescura revitalizante que tu cuerpo pide. Modo de uso: Mojar el cuerpo, enjabonar y masajear normalmente. Enjuagar con abundante agua. Evite el contacto con los ojos, en caso de contacto lavar con abundante agua. Mantener fuera del alcance de los niños. Ingresá a nuestro sitio web https://www.rexona.com/ar/ y encontrá todos los tips y conocimientos que te ayudarán a seguir moviéndote y a sentirte bien. ¡Probá los jabones de tocador Rexona y sentí tu piel fresca y suave!|Perfumeria|https://www.carrefour.com.ar/jabon-de-tocador-rexona-men-active-3-x-125-g-709069/p|709069|107444|551.0|551.0
Toallas femeninas Carrefour con alas 8 u.|Carrefour|&lt;img src=&quot;https://contenidos.carrefour.com.ar/carrefourproductos/contenidocrf/Cenefas_toallitas.jpg&quot; alt=&quot;Imagen Samsung&quot; style=&quot;width:100%; display:block; margin: 20px auto 20px&quot;/&gt;|Perfumeria|https://www.carrefour.com.ar/toallas-femeninas-carrefour-con-alas-8-u/p|635575|13270|164.0|164.0
Desodorante antitranspirante Dove men care cuidado total roll-on 50 ml.|Dove|"Ahora es sencillo mantenerte fresco con un desodorante antitranspirante para hombre Roll-on Dove Men,Care Cuidado Total. Este desodorante antitranspirante Dove Men Care ayuda a protegerte contra el sudor y el olor corporal hasta por 48 horas, dejando detrás un sutil aroma. El antitranspirante ofrece protección contra el sudor sin irritar la piel. Es por eso que el Antitranspirante Roll-on Dove Men,Care  está diseñado para combatir el mal olor y la humedad, mientras que su ¼ de tecnología humectante protege la piel contra la irritación. Su forma con 0% de alcohol* es potente contra la transpiración pero no contra tu piel. Si estas buscando una protección antitranspirante con un aroma a limpio el Antitranspirante Roll-on Dove Men,Care Cuidado Total es tu mejor opción. Ya sea que estés necesitando un desodorante para sentirte seco y protegido todo el día o un shampoo para fortalecer el pelo, los productos Dove Men + Care están diseñados para proteger y cuidar tu piel y tu pelo.
Cuando estás todo el tiempo en movimiento, necesitas un antitranspirante que pueda estar a la altura de tu día. La transpiración es una parte de la vida, pero una que es fácil de combatir. Si querés sentirte fresco, dale al Antitranspirante en Dove Men Care Cuidado Total una oportunidad. *NO CONTIENE ALCOHOL ETILÍCO"|Perfumeria|https://www.carrefour.com.ar/antitranspirante-en-roll-on-dove-men-cuidado-total-50-cc/p|475907|3338|345.0|345.0
Pasta Dental Colgate Sensitive Pro Alivio Inmediato Original 140 g.|Colgate|"&quot;La crema dental colgate Sensitive Pro Alivio con Tecnología Pro-Argin™ es la primera Crema dental que esta clinicamente comprobada para brindar alivio inmediato y duradero de la hipersensibilidad en dientesBeneficios:
- Alivio instantáneo y duradero de la sensibilidad, con aplicación directa, masajeando cada diente sensible durante 1 minuto
- Tecnología exclusiva Pro-Argin™: con Arginina y Carbonato de Calcio, un nuevo avance en el alivio de la hipersensibilidad dental, basado en un proceso natural de oclusión del túbulo, lo que ayuda a bloquear el impulso doloroso proporcionando alivio instantáneo y duradero
- Con el uso regular, se crea una barrera de larga duración que actúa como un escudo protector contra la sensibilidad dental
- Clínicamente comprobado
Modo de uso: Cepíllese adecuadamente los dientes después de cada comida, tres veces al día por dos minutos. Enjuagar completamente después de cada cepillado.
Precauciones: La sensibilidad en los dientes puede indicar un problema serio que exige la supervisión de un odontólogo. Si los síntomas no desaparecen en cuatro semanas suspenda su uso y busque la orientación de un profesional. No ingerir. Producto sin acción terapéutica&quot;"|Perfumeria|https://www.carrefour.com.ar/pasta-dental-colgate-sensitive-pro-alivio-inmediato-original-140-g-671958/p|671958|31800|891.0|891.0
Tampones OB Siempre Libre medio x 16 uni|O.B.||Perfumeria|https://www.carrefour.com.ar/tampones-ob-siempre-libre-medio-x-16-uni-690344/p|690344|83851|584.9|584.9
