fecha_relevamiento|producto|marca|rubro|url_producto|mpn|sku|precio_bajo|precio_alto
20230527-190544|Limpiador líquido aromatizante Poett suavidad de algodón 1.8 lts.|Poett|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-aromatizante-poett-suavidad-de-algodon-18-lts-674807/p|674807|40644|457.0|457.0
20230527-190544|Limpiador Procenex vidrios repuesto 820 ml.|Procenex|Limpieza|https://www.carrefour.com.ar/limpiador-procenex-vidrios-repuesto-820-ml-637614/p|637614|8325|230.58|230.58
20230527-190544|Jabón en polvo Ala mañana de sol matic 800 g.|Ala|Limpieza|https://www.carrefour.com.ar/jabon-en-polvo-ala-manana-de-sol-matic-800-g-695740/p|695740|89042|531.32|531.32
20230527-190544|Lustramuebles Blem hidrata y renueva madera aceite de argán en aerosol 360 cc.|Blem|Limpieza|https://www.carrefour.com.ar/lustramuebles-blem-hidrata-y-renueva-madera-aceite-de-argan-en-aerosol-360-cc-685533/p|685533|73969|748.0|748.0
20230527-190544|Canasta líquida para inodoro Glade campos de lavanda repuesto 50 ml.|Glade|Limpieza|https://www.carrefour.com.ar/canasta-liquida-para-inodoro-glade-campos-de-lavanda-repuesto-50-ml-579927/p|579927|28502|515.0|515.0
20230527-190544|Abrillantador para lavavajillas Finish 400 ml.|Finish|Limpieza|https://www.carrefour.com.ar/abrillantador-para-lavavajillas-finish-400-ml-609387/p|609387|5635|1925.0|1925.0
20230527-190544|Suavizante clásico Vivere para ropa dp 900 cc.|Vivere|Limpieza|https://www.carrefour.com.ar/suavizante-clasico-vivere-para-ropa-dp-900-cc/p|714324|120644|345.0|345.0
20230527-190544|Guantes Virulana multiuso talle M 1 par|Virulana|Limpieza|https://www.carrefour.com.ar/guantes-virulana-multiuso-talle-m-1-par/p|378610|16317|478.0|478.0
20230527-190544|Limpiador líquido Procenex pisos bebé 1.8 l.|Procenex|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-procenex-pisos-bebe-18-l-584293/p|584293|5571|455.0|455.0
20230527-190544|Franela Costero afelpada 48 x 40 cm. 1 u.|Costero|Limpieza|https://www.carrefour.com.ar/franela-costero-afelpada-48-x-40-cm-1-u/p|580881|23618|400.0|400.0
20230527-190544|Perfumante Querubín flores silvestres doy pack 250 cc.|Querubín|Limpieza|https://www.carrefour.com.ar/perfumante-querubin-flores-silvestres-doy-pack-250-cc-473350/p|473350|9632|325.4|325.4
20230527-190544|Insecticida Raid essentials mata cucarachas y hormigas en aerosol 280 g.|Genérico|Limpieza|https://www.carrefour.com.ar/insecticida-raid-essentials-mata-cucarachas-y-hormigas-en-aerosol-280-g-688551/p|688551|81475|1035.0|1035.0
20230527-190544|Jabón líquido Skip para diluir 500 ml + botella reutilizable 3 l.|Skip|Limpieza|https://www.carrefour.com.ar/jabon-liquido-skip-para-diluir-500-ml-plus-botella-reutilizable-3-l-695717/p|695717|88996|2115.0|2115.0
20230527-190544|Papel higiénico Elegante triple hoja 4 u.|Elegante|Limpieza|https://www.carrefour.com.ar/papel-higienico-elegante-triple-hoja-4-u/p|666787|19431|879.11|879.11
20230527-190544|Paño rejilla esponja Essential 1 uni|Essential|Limpieza|https://www.carrefour.com.ar/paño-rejilla-esponja-essential-1-uni/p|293176|17280|250.0|250.0
20230527-190544|Bolsas para residuos Asurín consorcio 60x100cm x 10 u.|Asurín|Limpieza|https://www.carrefour.com.ar/bolsas-para-residuos-asurin-consorcio-60x100cm-x-10-u-17209/p|126047|17209|880.0|880.0
20230527-190544|Limpiador líquido desinfectante de superficies Lysoform lavanda botella 900 ml.|Lysoform|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-desinfectante-de-superficies-lysoform-lavanda-botella-900-ml-685553/p|685553|73963|304.01|304.01
20230527-190544|Limpiador líquido desinfectante Procenex pisos original 5 l.|Procenex|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-desinfectante-procenex-pisos-original-5-l-584289/p|584289|5169|1395.0|1395.0
20230527-190544|Velas de corte Carrefour largas x 4 uni|Carrefour|Limpieza|https://www.carrefour.com.ar/velas-de-corte-carrefour-largas-x-4-uni-642631/p|642631|16781|184.5|184.5
20230527-190544|Canasta líquida para inodoro Pato marina repuesto 50 ml.|Mr. Músculo|Limpieza|https://www.carrefour.com.ar/canasta-liquida-para-inodoro-pato-marina-repuesto-50-ml-579942/p|579942|31297|453.0|453.0
20230527-190544|Trapo de piso Essential algodón gris 1 uni|Essential|Limpieza|https://www.carrefour.com.ar/trapo-de-piso-essential-algodon-gris-1-uni-563432/p|563432|19432|231.5|231.5
20230527-190544|Desodorante ambiental Glade vainilla aerosol 360 cc.|Glade|Limpieza|https://www.carrefour.com.ar/desodorante-ambiental-glade-vainilla-aerosol-360-cc-694270/p|694270|86843|384.0|384.0
20230527-190544|Suavizante para ropa Carrefour clásico 900 cc.|Carrefour|Limpieza|https://www.carrefour.com.ar/suavizante-para-ropa-carrefour-clasico-900-cc-10886/p|579732|10886|296.0|296.0
20230527-190544|Jabón liquido Ecovita baby care 800 cc.|Ecovita|Limpieza|https://www.carrefour.com.ar/jabon-liquido-ecovita-baby-care-800-cc/p|662838|17332|320.25|320.25
20230527-190544|Lavavajillas detergente Multimax para diluir glicerina (rinde 300 ml.) 100 ml.|Multimax|Limpieza|https://www.carrefour.com.ar/lavavajillas-detergente-multimax-para-diluir-glicerina-rinde-300-ml-100-ml-660608/p|660608|16068|100.0|100.0
20230527-190544|Esponja Scotch Brite multiuso 3 u.|Scotch Brite|Limpieza|https://www.carrefour.com.ar/esponja-scotch-brite-multiuso-3-u/p|348589|8934|275.0|275.0
20230527-190544|Barra quitamanchas Gigante 75 g.|Gigante|Limpieza|https://www.carrefour.com.ar/barra-quitamanchas-gigante-75-g/p|599810|8086|179.9|179.9
20230527-190544|Limpiador desinfectante Ayudín lavanda 900 ml.|Ayudín|Limpieza|https://www.carrefour.com.ar/limpiador-desinfectante-ayudin-lavanda-900-ml/p|683488|60165|297.5|297.5
20230527-190544|Jabón líquido para ropa Ala eco lavado matic 800 cc.|Ala|Limpieza|https://www.carrefour.com.ar/jabon-liquido-para-ropa-ala-eco-lavado-matic-800-cc-695744/p|695744|89023|559.0|559.0
20230527-190544|Secador de piso Virulana secarapid con sujetador 40 cm. 1 u.|Virulana|Limpieza|https://www.carrefour.com.ar/secador-de-piso-virulana-secarapid-con-sujetador-40-cm-1-u/p|568548|16187|670.0|670.0
20230527-190544|Papel higiénico Felpita hoja simple 12 x 30 m.|Felpita|Limpieza|https://www.carrefour.com.ar/papel-higienico-felpita-hoja-simple-12-x-30-m/p|629470|9397|1516.3|1516.3
20230527-190544|Repuesto para aromatizador Poett Intense primavera y solo para ti 2 u.|Poett|Limpieza|https://www.carrefour.com.ar/repuesto-para-aromatizador-poett-intense-primavera-y-solo-para-ti-2-u/p|608021|23502|649.0|649.0
20230527-190544|Lavavajillas detergente Multimax para diluir limón (rinde 300 ml.) 100 ml.|Multimax|Limpieza|https://www.carrefour.com.ar/lavavajillas-detergente-multimax-para-diluir-limon-rinde-300-ml-100-ml-660613/p|660613|17666|100.0|100.0
20230527-190544|Destapa cañerias Ayudín 1 l.|Ayudín|Limpieza|https://www.carrefour.com.ar/destapa-canerias-ayudin-1-l/p|51112|18031|638.0|638.0
20230527-190544|Servilletas Elegante big pack premium 150 u.|Elegante|Limpieza|https://www.carrefour.com.ar/servilletas-elegante-big-pack-premium-150-u/p|655457|14633|517.0|517.0
20230527-190544|Desodorante de ambiente Poett suavidad de algodón 360 ml.|Poett|Limpieza|https://www.carrefour.com.ar/desodorante-de-ambiente-poett-suavidad-de-algodon-360-ml/p|675945|42962|367.0|367.0
20230527-190544|Detergente Magistral ultra limón en botella 300 cc.|Magistral|Limpieza|https://www.carrefour.com.ar/detergente-magistral-ultra-limon-en-botella-300-cc-709920/p|709920|109292|409.0|409.0
20230527-190544|Jabón líquido plus Granby matic 3 l.|Granby|Limpieza|https://www.carrefour.com.ar/jabon-liquido-plus-granby-matic-3-l-699717/p|699717|94922|1134.42|1134.42
20230527-190544|Limpiador líquido aromatizante Poett flores de primavera 900 ml.|Poett|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-aromatizante-poett-flores-de-primavera-900-ml-671375/p|671375|29774|260.0|260.0
20230527-190544|Detergente Cif bioactive limón 300 cc.|Cif|Limpieza|https://www.carrefour.com.ar/detergente-cif-bioactive-limon-300-cc-717846/p|717846|138086|337.0|337.0
20230527-190544|Mr. Músculo limpiahornos aerosol 360 ml.|Mr. Músculo|Limpieza|https://www.carrefour.com.ar/mr-musculo-limpiahornos-aerosol-360-ml-703707/p|703707|98992|509.0|509.0
20230527-190544|Desinfectante de ambientes y elimina olores Lysoform bebé en aerosol 360 ml.|Lysoform|Limpieza|https://www.carrefour.com.ar/desinfectante-de-ambientes-y-elimina-olores-lysoform-bebe-en-aerosol-360-ml-688635/p|688635|82500|524.0|524.0
20230527-190544|Suavizante para ropa Querubín flores cítricas 900 cc.|Querubín|Limpieza|https://www.carrefour.com.ar/suavizante-para-ropa-querubin-flores-citricas-900-cc/p|417576|13146|549.7|549.7
20230527-190544|Cabo color 1 u.|Genérico|Limpieza|https://www.carrefour.com.ar/cabo-color-1-u/p|521706|14881|600.0|600.0
20230527-190544|Limpiador antihongos Ayudín removedor activo (gatillo) 500 ml.|Ayudín|Limpieza|https://www.carrefour.com.ar/limpiador-antihongos-ayudin-removedor-activo-gatillo-500-ml/p|689448|82643|505.0|505.0
20230527-190544|Limpiador multiuso Multimax para diluir cherry (rinde 5 litros) 150 ml.|Multimax|Limpieza|https://www.carrefour.com.ar/limpiador-multiuso-multimax-para-diluir-cherry-rinde-5-litros-150-ml-638075/p|638075|8050|252.0|252.0
20230527-190544|Insecticida Raid contra mosquitos líquido eléctrico repuesto 45 noches 32.9 ml.|Raid|Limpieza|https://www.carrefour.com.ar/insecticida-raid-contra-mosquitos-liquido-electrico-repuesto-45-noches-329-ml-687254/p|687254|80171|765.0|765.0
20230527-190544|Discos adhesivos inodoro Glade limón refrescante repuesto 38 g.|Glade|Limpieza|https://www.carrefour.com.ar/discos-adhesivos-inodoro-glade-limon-refrescante-repuesto-38-g-577753/p|577753|30948|569.0|569.0
20230527-190544|Desodorante de ambiente Poett flores de primavera 360 ml.|Poett|Limpieza|https://www.carrefour.com.ar/desodorante-de-ambiente-poett-flores-de-primavera-360-ml/p|675943|42987|367.0|367.0
20230527-190544|Desinfectante lavandina Multimax para diluir en polvo (rinde 1 litros) 8 g.|Multimax|Limpieza|https://www.carrefour.com.ar/desinfectante-lavandina-multimax-para-diluir-en-polvo-rinde-1-litros-8-g-692143/p|692143|85864|67.6|67.6
20230527-190544|Suavizante Carrefour ropa flor silvestre 3 l.|Carrefour|Limpieza|https://www.carrefour.com.ar/suavizante-carrefour-ropa-flor-silvestre-3-l/p|668382|25312|985.0|985.0
20230527-190544|Insecticida Selton casa y jardín 360 cc.|Selton|Limpieza|https://www.carrefour.com.ar/insecticida-selton-casa-y-jardin-360-cc/p|685399|73681|434.0|434.0
20230527-190544|Bolsa de residuos Salli 50x70 cm. plana x 10 verde|Salli|Limpieza|https://www.carrefour.com.ar/bolsa-de-residuos-salli-50x70-cm-plana-x-10-verde/p|670094|57574|289.5|289.5
20230527-190544|Quitamanchas Vanish prelavado oxigel 400 ml.|Vanish|Limpieza|https://www.carrefour.com.ar/quitamanchas-vanish-prelavado-oxigel-400-ml-569375/p|569375|4135|367.0|367.0
20230527-190544|Jabón en polvo para ropa Zorro lavado mano clásico 400 g.|Zorro|Limpieza|https://www.carrefour.com.ar/jabon-en-polvo-para-ropa-zorro-lavado-mano-clasico-400-g-700294/p|700294|96401|225.5|225.5
20230527-190544|Toallitas desinfectantes Ayudín limón doypack x 35 uni|Ayudín|Limpieza|https://www.carrefour.com.ar/toallitas-desinfectantes-ayudin-limon-doypack-x-35-uni-694855/p|694855|88235|477.0|477.0
20230527-190544|Aromatizante de ambientes automático Glade lavanda y vainilla repuesto 170 ml.|Glade|Limpieza|https://www.carrefour.com.ar/aromatizante-de-ambientes-automatico-glade-lavanda-y-vainilla-repuesto-170-ml-685564/p|685564|74054|698.0|698.0
20230527-190544|Mata moscas y mosquitos Raid 10 horas max 370 cc.|Raid|Limpieza|https://www.carrefour.com.ar/mata-moscas-y-mosquitos-raid-10-horas-max-370-cc-703701/p|703701|98980|788.0|788.0
20230527-190544|Quitamanchas Trenet inspirado por Ayudin Ropa (Gatillo) 500 ml.|Trenet|Limpieza|https://www.carrefour.com.ar/quitamanchas-trenet-inspirado-por-ayudin-ropa-gatillo-500-ml-578324/p|578324|7364|612.0|612.0
20230527-190544|Lavandina Ayudín triple poder lavanda 4 l.|Ayudín|Limpieza|https://www.carrefour.com.ar/lavandina-ayudin-triple-poder-lavanda-4-l-675802/p|675802|42959|771.0|771.0
20230527-190544|Esponja Virulana fuerte ultra abrasiva 1 u.|Virulana|Limpieza|https://www.carrefour.com.ar/esponja-virulana-fuerte-ultra-abrasiva-1-u/p|532555|20222|113.0|113.0
20230527-190544|Fósforos ocean Fragata x 400 uni|Fragata|Limpieza|https://www.carrefour.com.ar/fosforos-ocean-fragata-x-400-uni/p|681502|56246|358.0|358.0
20230527-190544|Jabón en polvo Carrefour matic bolsa 800 g.|Carrefour|Limpieza|https://www.carrefour.com.ar/jabon-en-polvo-carrefour-matic-bolsa-800-g-688544/p|688544|81387|451.08|451.08
20230527-190544|Desodorante de ambiente Poett alegra tu día 360 ml.|Poett|Limpieza|https://www.carrefour.com.ar/desodorante-de-ambiente-poett-alegra-tu-dia-360-ml/p|676644|44443|367.0|367.0
20230527-190544|Suavizante concentrado Comfort cui esencial en botella 500 cc.|Comfort|Limpieza|https://www.carrefour.com.ar/suavizante-concentrado-comfort-cui-esencial-en-botella-500-cc------/p|714273|120595|948.0|948.0
20230527-190544|Lavandina Ayudín anti-splash 1 l.|Ayudín|Limpieza|https://www.carrefour.com.ar/lavandina-ayudin-anti-splash-1-l/p|673768|37937|227.5|227.5
20230527-190544|Detergente para lavavajilla Ala ultra limón repuesto 450 cc.|Ala|Limpieza|https://www.carrefour.com.ar/detergente-para-lavavajilla-ala-ultra-limon-repuesto-450-cc-696511/p|696511|89316|355.0|355.0
20230527-190544|Mata cucarachas y aranas Baygon en aerosol 300 cc.|Genérico|Limpieza|https://www.carrefour.com.ar/mata-cucarachas-y-aranas-baygon-en-aerosol-300-cc-711065/p|711065|115542|451.0|451.0
20230527-190544|Esponja de acero inoxidable Glow x 1 uni|Glow|Limpieza|https://www.carrefour.com.ar/esponja-de-acero-inoxidable-glow-x-1-uni-694597/p|694597|86845|200.0|200.0
20230527-190544|Bolsas para residuos Asurín baño neutro 34x38cm x 30 u.|Asurín|Limpieza|https://www.carrefour.com.ar/bolsas-para-residuos-asurin-bano-neutro-34x38cm-x-30-u/p|425379|533|520.0|520.0
20230527-190544|Limpiador líquido Procenex pisos pino 1.8 l.|Procenex|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-procenex-pisos-pino-18-l-584287/p|584287|5652|455.0|455.0
20230527-190544|Limpiador multisuperficies y electrónicos Blem floral aerosol 360 ml.|Blem|Limpieza|https://www.carrefour.com.ar/limpiador-multisuperficies-y-electronicos-blem-floral-aerosol-360-ml-688549/p|688549|81460|497.0|497.0
20230527-190544|Rollo de cocina decorado Carrefour 50 paños x 3 uni|Carrefour|Limpieza|https://www.carrefour.com.ar/rollo-de-cocina-decorado-carrefour-50-panos-x-3-uni/p|580703|26545|585.0|585.0
20230527-190544|Suavizante para ropa Carrefour floral 900 cc.|Carrefour|Limpieza|https://www.carrefour.com.ar/suavizante-para-ropa-carrefour-floral-900-cc/p|579734|10483|272.49|272.49
20230527-190544|Limpiador líquido aromatizante Poett solo para tí 4 lts.|Poett|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-aromatizante-poett-solo-para-ti-4-lts-673428/p|673428|39305|1010.0|1010.0
20230527-190544|Antigrasa Procenex pisos lima 900 ml.|Procenex|Limpieza|https://www.carrefour.com.ar/antigrasa-procenex-pisos-lima-900-ml-659955/p|659955|10152|193.46|193.46
20230527-190544|Desinfectante de ambientes y elimina olores Lysoform bebé en aerosol 285 ml.|Lysoform|Limpieza|https://www.carrefour.com.ar/desinfectante-de-ambientes-y-elimina-olores-lysoform-bebe-en-aerosol-285-ml/p|688638|83815|422.0|422.0
20230527-190544|Jabón Ala en pan x2 200 g.|Ala|Limpieza|https://www.carrefour.com.ar/jabon-ala-en-pan-x2-200-g-716095/p|716095|126611|520.04|520.04
20230527-190544|Pastilla para inodoro Harpic lavanda 20 g.|Harpic|Limpieza|https://www.carrefour.com.ar/pastilla-para-inodoro-harpic-lavanda-20-g-614290/p|614290|30929|173.0|173.0
20230527-190544|Jabón líquido ropa Zorro blue power plus 800 cc.|Zorro|Limpieza|https://www.carrefour.com.ar/jabon-liquido-ropa-zorro-blue-power-plus-800-cc-700001/p|700001|94937|499.0|499.0
20230527-190544|Bolsas para residuos Carrefour 45 x 60 cm. 30 u.|Carrefour|Limpieza|https://www.carrefour.com.ar/bolsas-para-residuos-carrefour-45-x-60-cm-30-u-17167/p|553342|17167|719.0|719.0
20230527-190544|Lustramuebles Blem granito y marmol naranja en aerosol 360 cc.|Blem|Limpieza|https://www.carrefour.com.ar/lustramuebles-blem-granito-y-marmol-naranja-en-aerosol-360-cc-685534/p|685534|73983|565.0|565.0
20230527-190544|Guante Mapa plisse satinado talle L|Mapa|Limpieza|https://www.carrefour.com.ar/guante-mapa-plisse-satinado-talle-l/p|681193|55725|610.0|610.0
20230527-190544|Destapa cañerias Plomero Liquido fórmula experta 1 l.|Plomero|Limpieza|https://www.carrefour.com.ar/destapa-canerias-plomero-liquido-formula-experta-1-l/p|51110|17158|853.0|853.0
20230527-190544|Desinfectante en aerosol Carrefour original 340 cc.|Carrefour|Limpieza|https://www.carrefour.com.ar/desinfectante-en-aerosol-carrefour-original-340-cc/p|501231|3788|423.0|423.0
20230527-190544|Esponja de bronce Carrefour 2 u.|Carrefour|Limpieza|https://www.carrefour.com.ar/esponja-de-bronce-carrefour-2-u/p|106974|21794|204.33|204.33
20230527-190544|Difusor aromático cj Urban fresh coco vainilla|Urban|Limpieza|https://www.carrefour.com.ar/difusor-aromatico-cj-urban-fresh-coco-vainilla-697130/p|697130|116621|799.0|799.0
20230527-190544|Jabón líquido para ropa Woolite todos los días en máquina repuesto 1.5 l.|Woolite|Limpieza|https://www.carrefour.com.ar/jabon-liquido-para-ropa-woolite-todos-los-dias-en-maquina-repuesto-15-l-654873/p|654873|22443|1195.0|1195.0
20230527-190544|Pastilla para inodoro Harpic pino 20 g.|Harpic|Limpieza|https://www.carrefour.com.ar/pastilla-para-inodoro-harpic-pino-20-g-614293/p|614293|30478|173.0|173.0
20230527-190544|Canasta líquida para inodoro Glade mañana de campo repuesto 50 ml.|Glade|Limpieza|https://www.carrefour.com.ar/canasta-liquida-para-inodoro-glade-manana-de-campo-repuesto-50-ml-579925/p|579925|28547|516.0|516.0
20230527-190544|Pomada para calzado Cobra negro 30 g.|Cobra|Limpieza|https://www.carrefour.com.ar/pomada-para-calzado-cobra-negro-30-g-613299/p|613299|30499|487.0|487.0
20230527-190544|Desodorante de ambiente Carrefour floral 360 cc.|Carrefour|Limpieza|https://www.carrefour.com.ar/desodorante-de-ambiente-carrefour-floral-360-cc/p|423049|19881|320.4|320.4
20230527-190544|Limpiador multiuso Multimax para diluir pino (rinde 5 litros) 150 ml.|Multimax|Limpieza|https://www.carrefour.com.ar/limpiador-multiuso-multimax-para-diluir-pino-rinde-5-litros-150-ml-638077/p|638077|6067|252.0|252.0
20230527-190544|Limpiador multisuperficies y electrónicos Blem citrus repuesto 450 ml.|Blem|Limpieza|https://www.carrefour.com.ar/limpiador-multisuperficies-y-electronicos-blem-citrus-repuesto-450-ml-703713/p|703713|98986|298.74|298.74
20230527-190544|Suavizante Downy concentrado liros botella 500 cc.|Downy|Limpieza|https://www.carrefour.com.ar/suavizante-downy-concentrado-liros-botella-500-cc-705193/p|705193|102251|950.0|950.0
20230527-190544|Limpiador de pisos Pino Luz aroma pino (botella) 1800 ml.|Pinoluz|Limpieza|https://www.carrefour.com.ar/limpiador-de-pisos-pino-luz-aroma-pino-botella-1800-ml-572709/p|572709|8321|367.8|367.8
20230527-190544|Jabón liquido Ecovita baja espuma repuesto 800 cc.|Ecovita|Limpieza|https://www.carrefour.com.ar/jabon-liquido-ecovita-baja-espuma-repuesto-800-cc-697512/p|697512|91419|354.0|354.0
